14600,1,2007-04-15
14601,1,2007-04-15
14602,1,2007-04-15
14603,1,2007-04-15
14604,1,2007-04-15
14605,1,2008-08-13
14606,1,2007-04-15
14607,1,2007-04-15
14608,1,2007-04-15
14609,1,2007-04-15
14610,1,2007-04-15
14611,1,2007-04-15
14612,1,2007-04-15
14613,1,2007-08-11
14614,1,2007-04-15
14615,1,2007-04-15
14616,1,2007-04-15
14617,1,2007-04-15
14618,1,2007-04-15
14619,1,2007-04-15
14620,1,2007-04-15
14621,1,2007-04-15
14622,1,2007-04-15
14623,1,2007-04-15
14624,1,2007-04-15
14625,1,2007-04-15
14626,1,2007-04-15
14627,1,2007-04-15
14628,1,2007-04-15
14629,1,2007-04-15
14630,1,2007-04-15
14631,1,2007-04-15
14632,1,2007-04-15
14633,1,2007-04-15
14634,1,2007-04-15
14635,1,2007-04-15
14636,1,2007-04-15
14637,1,2007-04-15
14638,1,2007-04-15
14639,1,2007-04-15
14640,1,2007-04-15
14641,1,2007-04-15
14642,1,2007-04-15
14643,1,2007-04-15
14644,1,2007-04-15
14645,1,2007-04-15
14646,1,2007-04-20
14647,1,2007-04-15
14648,1,2007-04-15
14649,1,2007-04-15
14650,1,2007-04-15
14651,1,2007-04-15
14652,1,2007-04-15
14653,1,2007-04-15
14654,1,2007-04-15
14655,1,2007-04-15
14656,1,2007-04-15
14657,1,2007-04-15
14658,1,2007-04-15
14659,1,2007-04-15
14660,1,2007-04-15
14661,1,2007-04-15
14662,1,2007-04-15
14663,1,2007-04-15
14664,1,2007-04-15
14665,1,2007-04-15
14666,1,2007-04-15
14667,1,2007-04-15
14668,1,2007-04-15
14669,1,2007-04-15
14670,1,2007-04-15
14671,1,2007-04-15
14672,1,2007-04-15
14673,1,2007-04-15
14674,1,2007-04-15
14675,1,2007-04-15
14676,1,2007-04-15
14677,1,2007-04-15
14678,1,2007-04-15
14679,1,2007-04-15
14680,1,2007-04-15
14681,1,2007-04-15
14682,1,2007-04-15
14683,1,2007-04-15
14684,1,2007-04-15
14685,1,2007-04-15
14686,1,2007-04-15
14687,1,2007-04-15
14688,1,2010-03-29
14689,1,2007-04-15
14690,1,2007-04-15
14691,1,2007-04-15
14692,1,2007-04-15
14693,1,2007-04-15
14694,1,2007-04-15
14695,1,2007-04-15
14696,1,2007-04-15
14697,1,2007-04-15
14698,1,2007-04-15
14699,1,2011-10-27
14700,1,2007-04-15
14701,1,2007-04-15
14702,1,2007-04-15
14703,1,2007-04-15
14704,1,2007-04-15
14705,1,2007-04-15
14706,1,2007-04-15
14707,1,2007-04-15
14708,1,2007-04-15
14709,1,2007-04-15
14711,1,2007-04-15
14712,1,2007-04-15
14713,1,2007-04-15
14714,1,2007-04-15
14715,1,2007-04-15
14716,1,2007-04-15
14717,1,2007-04-15
14718,1,2007-04-15
14719,1,2007-04-15
14720,1,2007-04-15
14721,1,2007-04-15
14722,1,2007-04-15
14725,1,2016-01-11
14728,1,2005-11-03
14729,1,2005-11-03
14732,1,2015-11-18
14733,1,2014-11-02
14734,1,2013-05-17
14735,1,2014-04-14
14736,1,2014-08-18
14737,1,2016-02-03
14738,1,2015-09-28
14739,1,2015-10-30
14740,1,2015-09-08
14741,1,2015-06-15
14745,1,2014-09-06
14746,1,2015-04-14
14749,1,2015-04-02
14751,1,2005-11-03
14754,1,2008-08-30
14756,1,2005-11-04
14757,1,2015-12-12
14761,1,2005-11-04
14762,1,2005-11-04
14764,1,2015-09-25
14765,1,2014-11-02
14768,1,2005-11-04
14771,1,2007-03-24
14772,1,2005-11-04
14773,1,2015-01-14
14775,1,2015-09-25
14776,1,2005-11-04
14777,1,2015-09-25
14778,1,2014-11-01
14780,1,2014-11-01
14781,1,2007-11-12
14785,1,2013-10-05
14786,1,2005-11-04
14788,1,2014-04-14
14789,1,2005-11-04
14790,1,2014-04-25
14791,1,2015-10-08
14792,1,2016-01-22
14794,1,2016-01-20
14798,1,2015-03-10
14800,1,2015-11-15
14807,1,2015-03-29
14808,1,2007-04-22
14817,1,2016-01-24
14818,1,2015-06-11
14820,1,2015-02-17
14823,1,2013-08-09
14826,1,2015-04-02
14828,1,2014-04-09
14829,1,2015-09-23
14830,1,2015-07-22
14833,1,2014-09-12
14835,1,2014-04-22
14836,1,2015-09-13
14839,1,2007-04-15
14840,1,2007-04-15
14841,1,2007-04-15
14842,1,2007-04-15
14843,1,2007-04-15
14844,1,2007-04-15
14845,1,2007-04-15
14846,1,2007-04-15
14847,1,2007-04-15
14848,1,2007-04-15
14849,1,2007-04-15
14850,1,2007-04-15
14851,1,2007-04-15
14852,1,2007-04-15
14853,1,2007-04-15
14854,1,2007-04-15
14855,1,2007-04-15
14856,1,2007-04-15
14857,1,2007-04-15
14858,1,2007-04-15
14859,1,2007-04-15
14860,1,2007-04-15
14861,1,2007-04-15
14862,1,2007-04-15
14863,1,2007-04-15
14864,1,2007-04-15
14865,1,2007-04-15
14866,1,2007-04-15
14867,1,2007-04-15
14868,1,2007-04-15
14869,1,2007-04-15
14870,1,2007-04-15
14871,1,2007-04-15
14872,1,2007-04-15
14873,1,2007-04-15
14874,1,2007-04-15
14875,1,2007-04-15
14876,1,2007-04-15
14877,1,2007-04-15
14878,1,2007-04-15
14879,1,2007-04-15
14880,1,2007-04-14
14881,1,2007-04-15
14882,1,2007-04-15
14883,1,2007-04-15
14884,1,2007-04-15
14885,1,2007-04-15
14886,1,2007-04-15
14887,1,2007-04-15
14888,1,2007-04-15
14889,1,2007-04-15
14890,1,2007-04-15
14891,1,2007-04-15
14892,1,2007-04-15
14893,1,2007-04-15
14894,1,2007-04-15
14895,1,2007-04-15
14896,1,2007-04-15
14897,1,2007-04-15
14898,1,2007-04-15
14899,1,2007-04-15
14900,1,2007-04-15
14901,1,2007-04-15
14902,1,2007-04-15
14903,1,2007-04-15
14904,1,2007-04-15
14905,1,2007-04-15
14906,1,2007-04-15
14907,1,2007-04-15
14908,1,2007-04-15
14909,1,2007-04-15
14910,1,2007-04-15
14911,1,2007-04-15
14912,1,2007-04-15
14913,1,2007-04-15
14914,1,2007-04-15
14915,1,2007-04-15
14916,1,2007-04-15
14917,1,2007-04-15
14918,1,2007-04-15
14919,1,2007-04-15
14920,1,2007-04-15
14921,1,2007-04-15
14922,1,2007-04-15
14927,1,2015-03-14
14929,1,2016-01-13
14933,1,2015-09-13
14935,1,2014-04-09
14936,1,2014-08-17
14937,1,2014-04-09
14938,1,2015-02-18
14939,1,2016-02-03
14940,1,2015-03-14
14941,1,2007-04-27
14944,1,2014-10-27
14945,1,2015-09-28
14946,1,2016-01-12
14949,1,2013-04-22
14966,1,2013-06-20
14970,1,2015-05-21
14980,1,2006-09-08
14984,1,2016-01-10
14986,1,2016-01-02
15026,1,2006-04-18
15028,1,2013-12-16
15035,1,2015-04-19
15054,1,2008-12-05
15055,1,2007-05-27
15071,1,2015-06-08
15072,1,2005-11-11
15074,1,2014-07-28
15076,1,2015-12-05
15078,1,2007-02-28
15079,1,2015-09-14
15084,1,2015-09-14
15085,1,2014-04-14
15086,1,2016-01-31
15087,1,2014-11-02
15091,1,2014-04-15
15092,1,2008-01-14
15096,1,2005-11-13
15098,1,2010-06-09
15105,1,2014-07-29
15106,1,2014-09-19
15107,1,2015-04-02
15113,1,2014-01-15
15118,1,2007-04-15
15119,1,2007-04-15
15120,1,2007-04-15
15121,1,2008-11-17
15122,1,2007-04-15
15123,1,2007-04-15
15124,1,2007-04-15
15125,1,2007-04-15
15126,1,2007-04-15
15127,1,2007-04-15
15128,1,2007-04-15
15129,1,2007-04-15
15130,1,2007-04-15
15131,1,2007-04-15
15132,1,2007-04-15
15133,1,2007-04-15
15134,1,2007-04-15
15135,1,2007-04-15
15136,1,2007-04-15
15137,1,2007-04-15
15138,1,2007-04-15
15139,1,2007-04-15
15142,1,2015-12-09
15150,1,2013-04-18
15155,1,2014-11-02
15157,1,2015-09-22
15158,1,2016-01-23
15159,1,2015-12-31
15160,1,2005-11-14
15161,1,2005-11-14
15162,1,2016-02-02
15163,1,2006-04-13
15175,1,2015-10-23
15176,1,2015-12-30
15182,1,2007-04-15
15183,1,2007-04-15
15184,1,2007-04-15
15185,1,2007-04-15
15186,1,2007-04-15
15187,1,2007-04-15
15188,1,2007-04-15
15189,1,2007-04-15
15190,1,2007-04-15
15191,1,2007-04-15
15192,1,2007-04-15
15193,1,2007-04-15
15194,1,2007-04-15
15195,1,2007-04-15
15196,1,2007-04-15
15197,1,2007-04-15
15198,1,2007-04-15
15199,1,2007-04-15
15200,1,2007-04-15
15203,1,2008-11-02
15214,1,2016-01-19
15215,1,2015-09-04
15216,1,2005-11-15
15219,1,2015-09-13
15230,1,2015-12-07
15243,1,2015-03-10
15247,1,2015-12-04
15252,1,2005-11-16
15256,1,2005-11-16
15259,1,2015-09-07
15263,1,2010-09-16
15266,1,2015-09-13
15267,1,2015-08-23
15274,1,2010-05-22
15276,1,2008-12-03
15282,1,2015-09-14
15287,1,2015-12-08
15288,1,2016-01-15
15289,1,2016-01-15
15291,1,2016-01-03
15294,1,2016-01-03
15295,1,2016-01-15
15296,1,2016-01-03
15302,1,2015-01-11
15303,1,2015-09-03
15304,1,2014-09-11
15305,1,2009-03-13
15306,1,2007-03-24
15316,1,2015-12-10
15318,1,2015-12-10
15320,1,2010-06-28
15322,1,2015-12-02
15324,1,2016-02-02
15326,1,2016-01-31
15327,1,2015-11-04
15332,1,2005-11-19
15333,1,2014-10-28
15337,1,2015-04-02
15339,1,2006-09-17
15340,1,2006-09-17
15341,1,2013-11-07
15342,1,2005-11-19
15343,1,2005-11-19
15346,1,2015-11-01
15347,1,2015-10-25
15351,1,2007-07-14
15352,1,2012-01-04
15358,1,2016-01-25
15361,1,2005-11-20
15365,1,2005-11-20
15367,1,2014-09-19
15368,1,2005-11-20
15379,1,2014-06-11
15381,1,2015-11-14
15382,1,2015-01-03
15385,1,2015-10-06
15386,1,2016-01-03
15387,1,2016-01-03
15390,1,2016-01-03
15391,1,2016-01-03
15392,1,2016-01-03
15393,1,2016-01-15
15394,1,2016-01-15
15396,1,2016-01-03
15397,1,2014-08-11
15399,1,2016-01-18
15401,1,2015-11-01
15405,1,2016-01-17
15406,1,2015-12-20
15407,1,2005-11-21
15409,1,2005-11-21
15410,1,2016-01-09
15413,1,2015-10-04
15414,1,2010-12-28
15419,1,2005-11-22
15424,1,2016-01-24
15425,1,2015-07-24
15426,1,2015-09-18
15434,1,2015-10-29
15440,1,2015-08-26
15442,1,2005-11-23
15446,1,2014-07-23
15447,1,2015-09-25
15449,1,2006-09-09
15450,1,2014-09-11
15454,1,2016-01-03
15455,1,2005-11-23
15456,1,2014-04-09
15457,1,2014-04-09
15458,1,2014-04-09
15459,1,2014-04-09
15461,1,2008-01-15
15463,1,2005-12-13
15466,1,2014-04-13
15467,1,2015-11-24
15468,1,2015-08-29
15471,1,2015-12-21
15477,1,2015-05-24
15478,1,2007-04-15
15479,1,2007-04-15
15481,1,2007-04-15
15490,1,2005-11-24
15491,1,2015-06-13
15494,1,2005-12-29
15496,1,2007-04-15
15497,1,2015-08-03
15500,1,2007-04-15
15502,1,2015-09-07
15505,1,2015-09-11
15507,1,2013-06-23
15508,1,2015-08-10
15511,1,2015-03-24
15514,1,2009-02-02
15516,1,2014-12-23
15517,1,2015-12-28
15518,1,2005-11-26
15521,1,2005-11-26
15522,1,2005-11-26
15523,1,2005-11-26
15524,1,2005-11-26
15525,1,2015-09-07
15526,1,2005-11-26
15529,1,2016-01-09
15530,1,2015-12-21
15531,1,2015-11-17
15532,1,2005-11-27
15533,1,2015-11-02
15542,1,2005-11-27
15598,1,2015-03-03
15602,1,2016-01-10
15603,1,2014-04-23
15606,1,2015-03-20
15612,1,2005-11-27
15614,1,2005-11-29
15616,1,2005-11-27
15618,1,2005-11-27
15620,1,2013-04-25
15622,1,2005-11-27
15624,1,2005-11-27
15626,1,2010-12-09
15628,1,2013-12-31
15630,1,2005-11-27
15632,1,2005-12-23
15634,1,2006-02-11
15636,1,2010-10-19
15638,1,2005-11-29
15640,1,2006-06-26
15642,1,2005-11-29
15644,1,2009-10-29
15646,1,2005-11-27
15648,1,2005-11-27
15650,1,2005-11-27
15652,1,2006-02-08
15654,1,2005-11-28
15656,1,2005-11-27
15659,1,2005-11-27
15660,1,2005-11-27
15662,1,2012-03-09
15664,1,2005-11-27
15666,1,2005-11-27
15668,1,2005-11-27
15670,1,2005-11-27
15672,1,2013-04-01
15674,1,2005-11-27
15676,1,2005-11-27
15678,1,2013-04-25
15680,1,2005-11-27
15682,1,2005-11-28
15684,1,2006-01-02
15686,1,2005-11-28
15688,1,2006-01-02
15691,1,2009-03-29
15693,1,2005-12-23
15695,1,2014-09-14
15697,1,2005-11-27
15699,1,2005-11-27
15701,1,2012-09-20
15703,1,2013-05-06
15705,1,2006-12-21
15707,1,2014-12-03
15709,1,2008-07-18
15711,1,2005-11-27
15714,1,2006-01-02
15716,1,2012-10-18
15718,1,2005-11-28
15720,1,2005-11-27
15722,1,2006-11-17
15724,1,2008-04-28
15726,1,2005-11-27
15728,1,2005-11-27
15730,1,2005-11-27
15732,1,2013-07-05
15734,1,2005-11-27
15736,1,2014-06-10
15738,1,2005-11-27
15740,1,2013-02-11
15742,1,2005-11-27
15744,1,2005-11-27
15746,1,2005-11-27
15748,1,2005-11-27
15750,1,2005-11-27
15752,1,2005-11-27
15754,1,2010-09-06
15756,1,2013-05-06
15758,1,2005-11-27
15760,1,2005-11-27
15762,1,2009-03-08
15764,1,2005-11-27
15766,1,2013-11-18
15768,1,2013-04-01
15770,1,2014-05-08
15773,1,2005-11-27
15775,1,2005-11-27
15777,1,2005-11-27
15779,1,2005-11-27
15781,1,2013-05-06
15783,1,2014-01-06
15785,1,2010-07-02
15787,1,2013-05-06
15789,1,2005-11-27
15791,1,2012-10-01
15793,1,2013-01-02
15795,1,2005-11-28
15797,1,2005-11-27
15799,1,2005-11-27
15801,1,2005-11-27
15803,1,2005-11-27
15805,1,2005-11-27
15807,1,2009-03-29
15808,1,2005-11-28
15811,1,2005-11-28
15812,1,2012-10-01
15816,1,2012-09-28
15829,1,2015-07-22
15830,1,2005-11-28
15831,1,2005-11-28
15832,1,2015-09-13
15833,1,2014-04-09
15840,1,2015-12-17
15844,1,2005-11-28
15845,1,2015-03-12
15847,1,2005-12-20
15851,1,2014-11-02
15852,1,2015-09-01
15864,1,2014-11-02
15865,1,2012-03-19
15875,1,2015-03-29
15877,1,2014-10-22
15889,1,2007-04-15
15899,1,2015-01-08
15908,1,2015-09-05
15909,1,2015-10-08
15914,1,2013-05-05
15920,1,2015-09-19
15921,1,2016-01-28
15922,1,2015-10-07
15923,1,2013-04-18
15924,1,2013-04-18
15926,1,2014-04-09
15927,1,2014-04-09
15928,1,2014-04-26
15931,1,2012-08-04
15935,1,2015-03-19
15936,1,2005-11-30
15939,1,2012-07-09
15942,1,2015-12-08
15943,1,2016-01-12
15944,1,2015-12-18
15945,1,2016-01-31
15951,1,2005-11-30
15953,1,2015-06-07
15961,1,2016-02-01
15963,1,2015-02-03
15964,1,2015-08-24
15965,1,2009-03-14
15970,1,2005-12-01
15975,1,2015-12-20
15978,1,2005-12-01
15991,1,2015-09-11
15992,1,2007-07-26
16010,1,2015-09-11
16015,1,2016-01-23
16017,1,2016-01-18
16027,1,2005-12-03
16030,1,2005-12-03
16044,1,2015-12-20
16048,1,2008-09-30
16057,1,2015-09-22
16063,1,2005-12-04
16065,1,2015-09-15
16066,1,2015-09-22
16072,1,2014-04-15
16083,1,2016-01-02
16085,1,2015-12-29
16091,1,2007-04-15
16092,1,2007-04-15
16093,1,2007-04-15
16097,1,2007-04-15
16099,1,2007-04-15
16100,1,2007-04-15
16101,1,2007-04-15
16102,1,2007-04-15
16103,1,2007-04-15
16104,1,2007-04-15
16105,1,2007-04-15
16107,1,2008-08-15
16108,1,2007-04-15
16109,1,2007-04-15
16110,1,2007-04-15
16111,1,2007-04-15
16112,1,2007-04-15
16113,1,2007-04-15
16114,1,2007-04-15
16115,1,2007-04-15
16116,1,2007-04-15
16117,1,2007-04-15
16118,1,2007-04-15
16124,1,2015-11-13
16125,1,2015-07-06
16128,1,2015-12-19
16130,1,2006-03-08
16135,1,2015-10-15
16140,1,2005-12-05
16141,1,2016-01-22
16147,1,2005-12-10
16152,1,2015-12-21
16158,1,2005-12-06
16161,1,2015-05-06
16166,1,2015-09-14
16176,1,2014-11-14
16184,1,2005-12-06
16185,1,2006-09-04
16192,1,2016-01-22
16193,1,2015-12-18
16197,1,2005-12-07
16201,1,2012-06-15
16204,1,2015-09-25
16210,1,2005-12-07
16219,1,2013-06-13
16226,1,2015-07-25
16227,1,2014-08-17
16236,1,2005-12-07
16237,1,2005-12-07
16241,1,2014-05-29
16242,1,2013-11-18
16244,1,2015-12-18
16247,1,2015-12-10
16248,1,2014-11-02
16251,1,2011-05-06
16254,1,2016-01-02
16296,1,2016-01-09
16297,1,2015-09-08
16300,1,2016-01-18
16301,1,2016-01-18
16302,1,2015-12-08
16303,1,2009-05-02
16311,1,2014-11-23
16320,1,2005-12-09
16321,1,2005-12-09
16329,1,2005-12-09
16331,1,2016-01-29
16332,1,2013-08-14
16333,1,2014-04-17
16347,1,2015-12-12
16349,1,2006-03-21
16350,1,2006-03-21
16352,1,2006-03-21
16353,1,2006-03-21
16356,1,2015-06-10
16357,1,2014-10-17
16360,1,2014-01-21
16364,1,2005-12-11
16381,1,2014-05-13
16385,1,2016-01-28
16386,1,2015-08-04
16399,1,2005-12-12
16411,1,2005-12-12
16422,1,2015-04-02
16424,1,2015-09-16
16425,1,2015-09-11
16426,1,2016-01-02
16433,1,2005-12-13
16457,1,2015-08-15
16458,1,2015-01-07
16462,1,2005-12-13
16464,1,2015-09-11
16466,1,2015-10-19
16476,1,2005-12-13
16483,1,2015-01-03
16485,1,2015-09-02
16493,1,2015-11-03
16496,1,2015-10-26
16497,1,2015-03-27
16498,1,2005-12-14
16508,1,2015-04-22
16519,1,2015-04-02
16525,1,2015-12-31
16529,1,2014-08-05
16539,1,2015-05-21
16547,1,2014-08-23
16548,1,2015-12-06
16549,1,2015-09-14
16550,1,2015-12-20
16553,1,2015-04-02
16560,1,2006-04-03
16561,1,2006-01-07
16562,1,2006-01-07
16563,1,2006-01-07
16564,1,2006-01-07
16565,1,2006-04-03
16573,1,2005-12-15
16574,1,2009-09-08
16575,1,2005-12-15
16578,1,2005-12-15
16579,1,2005-12-15
16580,1,2005-12-15
16590,1,2014-08-21
16598,1,2015-11-10
16599,1,2014-11-02
16601,1,2015-07-05
16613,1,2015-12-22
16615,1,2015-09-25
16628,1,2016-01-18
16633,1,2015-08-13
16634,1,2015-09-13
16636,1,2016-02-02
16637,1,2012-12-02
16639,1,2015-06-14
16640,1,2015-12-29
16643,1,2016-01-19
16644,1,2016-01-29
16647,1,2007-03-24
16648,1,2016-01-20
16661,1,2015-01-25
16673,1,2015-09-22
16679,1,2016-01-17
16680,1,2006-11-22
16681,1,2005-12-19
16682,1,2015-06-26
16683,1,2014-04-09
16687,1,2015-10-07
16690,1,2015-10-07
16700,1,2016-01-04
16703,1,2015-10-24
16704,1,2015-01-03
16705,1,2015-11-09
16707,1,2015-06-30
16712,1,2005-12-20
16713,1,2015-10-04
16719,1,2015-09-08
16721,1,2015-09-11
16723,1,2015-04-14
16730,1,2015-01-14
16732,1,2016-01-14
16733,1,2015-09-25
16735,1,2015-01-05
16736,1,2015-09-22
16740,1,2015-10-30
16743,1,2014-11-02
16745,1,2015-12-18
16747,1,2013-04-18
16748,1,2014-04-09
16750,1,2014-04-09
16752,1,2005-12-20
16763,1,2016-01-02
16766,1,2015-08-03
16768,1,2014-04-13
16769,1,2015-09-28
16771,1,2015-12-20
16776,1,2015-09-29
16777,1,2013-02-02
16782,1,2015-12-07
16789,1,2015-04-27
16791,1,2015-10-12
16793,1,2015-09-28
16795,1,2015-01-03
16796,1,2014-04-30
16798,1,2006-01-06
16799,1,2016-02-03
16801,1,2005-12-21
16804,1,2015-06-22
16806,1,2015-06-17
16807,1,2015-11-02
16808,1,2005-12-22
16809,1,2005-12-22
16810,1,2005-12-22
16812,1,2015-11-26
16831,1,2014-04-25
16837,1,2008-08-01
16840,1,2014-02-03
16844,1,2014-04-16
16845,1,2015-12-26
16848,1,2014-04-15
16854,1,2016-01-06
16856,1,2005-12-22
16859,1,2013-04-18
16861,1,2014-04-09
16862,1,2014-04-09
16865,1,2015-02-28
16868,1,2005-12-23
16869,1,2014-11-02
16872,1,2007-03-24
16874,1,2005-12-23
16877,1,2015-12-10
16879,1,2015-01-27
16880,1,2005-12-23
16883,1,2015-11-26
16887,1,2015-12-13
16888,1,2005-12-23
16891,1,2015-07-29
16892,1,2015-09-22
16893,1,2006-11-05
16894,1,2014-04-09
16895,1,2014-04-09
16898,1,2016-01-08
16900,1,2013-10-16
16901,1,2015-01-10
16904,1,2007-12-10
16906,1,2015-07-09
16911,1,2013-08-05
16912,1,2016-01-02
16919,1,2015-04-02
16920,1,2016-01-21
16921,1,2014-08-16
16927,1,2015-10-07
16929,1,2005-12-25
16931,1,2015-02-26
16935,1,2015-12-06
16936,1,2005-12-27
16939,1,2015-09-07
16940,1,2015-09-28
16941,1,2015-11-13
16942,1,2015-01-05
16944,1,2015-09-18
16946,1,2007-05-19
16948,1,2005-12-27
16949,1,2005-12-27
16950,1,2015-10-16
16953,1,2015-09-29
16954,1,2014-09-10
16961,1,2015-09-09
16962,1,2005-12-27
16964,1,2014-02-10
16966,1,2015-03-08
16968,1,2015-11-04
16975,1,2015-11-23
16977,1,2016-01-24
16979,1,2015-06-02
16985,1,2015-03-30
16986,1,2015-11-13
16987,1,2016-01-31
16988,1,2015-12-15
16989,1,2013-12-14
16993,1,2015-12-30
16998,1,2008-12-04
17030,1,2005-12-29
17031,1,2016-01-11
17034,1,2015-12-10
17035,1,2006-10-13
17038,1,2005-12-29
17039,1,2014-04-13
17042,1,2015-10-08
17046,1,2016-01-13
17050,1,2005-12-30
17052,1,2015-08-14
17053,1,2005-12-30
17054,1,2015-09-25
17060,1,2016-01-13
17061,1,2014-04-26
17067,1,2016-01-09
17070,1,2007-09-17
17072,1,2015-06-14
17073,1,2015-09-30
17075,1,2015-04-09
17078,1,2015-12-21
17085,1,2015-10-01
17087,1,2015-09-22
17090,1,2015-09-25
17091,1,2014-11-02
17101,1,2006-09-07
17102,1,2006-01-02
17104,1,2015-09-14
17105,1,2014-06-10
17106,1,2006-01-02
17107,1,2015-12-05
17108,1,2006-01-02
17109,1,2006-01-02
17111,1,2014-04-15
17112,1,2006-01-02
17115,1,2015-02-20
17117,1,2006-01-02
17118,1,2016-01-07
17119,1,2015-07-29
17122,1,2016-01-06
17123,1,2015-11-19
17124,1,2015-01-25
17126,1,2016-01-13
17132,1,2015-09-03
17133,1,2015-11-16
17135,1,2016-01-17
17136,1,2007-04-20
17137,1,2007-04-20
17141,1,2016-01-02
17143,1,2015-12-07
17148,1,2014-04-14
17150,1,2006-01-03
17152,1,2015-12-30
17159,1,2015-02-17
17161,1,2010-06-28
17162,1,2006-01-04
17163,1,2015-09-11
17165,1,2006-01-04
17166,1,2014-01-01
17174,1,2015-06-01
17183,1,2013-01-09
17186,1,2015-08-18
17187,1,2015-06-23
17192,1,2014-01-11
17193,1,2014-12-11
17195,1,2014-12-30
17197,1,2015-10-17
17200,1,2015-02-28
17202,1,2007-04-15
17204,1,2007-04-15
17205,1,2007-04-15
17206,1,2007-04-15
17208,1,2007-04-15
17209,1,2007-04-15
17210,1,2007-08-12
17211,1,2007-04-15
17212,1,2007-04-15
17213,1,2007-04-15
17214,1,2007-04-15
17215,1,2007-04-15
17216,1,2007-04-15
17217,1,2007-04-15
17218,1,2007-04-15
17219,1,2007-04-15
17220,1,2007-04-15
17221,1,2007-04-15
17222,1,2005-12-08
17224,1,2007-04-15
17226,1,2007-04-15
17227,1,2007-04-15
17228,1,2007-04-15
17229,1,2007-04-15
17230,1,2008-05-02
17231,1,2015-05-01
17233,1,2007-04-15
17234,1,2007-04-15
17235,1,2007-04-15
17236,1,2007-04-15
17237,1,2013-11-27
17239,1,2006-01-05
17240,1,2015-12-10
17241,1,2015-09-13
17242,1,2010-08-17
17248,1,2014-04-09
17250,1,2014-06-22
17251,1,2014-02-12
17252,1,2014-08-04
17255,1,2008-04-05
17262,1,2014-11-02
17267,1,2015-01-25
17268,1,2016-01-13
17274,1,2015-11-01
17285,1,2009-02-06
17289,1,2016-02-02
17291,1,2015-09-29
17295,1,2006-12-07
17299,1,2006-03-14
17300,1,2014-01-30
17302,1,2008-12-21
17306,1,2012-08-22
17307,1,2007-05-24
17308,1,2007-05-30
17309,1,2013-01-30
17310,1,2008-12-05
17312,1,2014-07-13
17314,1,2008-12-05
17315,1,2016-01-30
17316,1,2008-12-05
17317,1,2009-02-26
17319,1,2008-12-05
17321,1,2006-03-14
17322,1,2013-03-31
17323,1,2015-09-20
17325,1,2015-09-19
17326,1,2015-04-15
17327,1,2015-08-14
17328,1,2006-01-07
17330,1,2015-09-18
17332,1,2015-09-13
17333,1,2014-08-05
17336,1,2014-11-07
17339,1,2016-01-28
17344,1,2015-12-31
17346,1,2006-09-13
17349,1,2015-11-15
17350,1,2015-11-15
17351,1,2012-08-12
17354,1,2006-03-30
17356,1,2015-12-05
17357,1,2006-03-14
17358,1,2015-12-30
17359,1,2006-03-14
17362,1,2008-12-21
17365,1,2006-03-14
17367,1,2006-03-14
17369,1,2012-09-28
17370,1,2006-01-08
17374,1,2006-01-08
17375,1,2006-01-08
17376,1,2006-01-08
17386,1,2013-01-30
17422,1,2006-01-08
17423,1,2006-03-14
17425,1,2006-11-24
17428,1,2015-10-29
17429,1,2015-11-14
17430,1,2006-02-11
17433,1,2007-11-02
17435,1,2013-05-16
17436,1,2006-01-08
17438,1,2007-11-02
17439,1,2015-06-02
17440,1,2006-01-08
17441,1,2013-04-18
17442,1,2014-04-09
17443,1,2013-04-18
17444,1,2014-04-09
17445,1,2013-04-18
17446,1,2014-04-09
17448,1,2015-09-11
17453,1,2015-09-25
17455,1,2015-08-18
17457,1,2014-11-02
17460,1,2015-10-26
17463,1,2013-07-02
17464,1,2015-12-10
17465,1,2015-02-17
17468,1,2015-09-18
17469,1,2015-03-14
17476,1,2008-12-03
17479,1,2006-01-09
17480,1,2013-04-18
17481,1,2015-11-17
17484,1,2016-01-04
17486,1,2015-12-13
17487,1,2015-11-14
17490,1,2006-03-14
17491,1,2006-01-10
17495,1,2015-01-25
17496,1,2015-05-18
17498,1,2016-01-10
17499,1,2014-04-15
17501,1,2015-06-21
17505,1,2015-10-30
17507,1,2016-01-17
17508,1,2016-01-08
17510,1,2015-02-16
17514,1,2006-09-17
17517,1,2015-11-15
17521,1,2015-05-21
17522,1,2011-10-22
17524,1,2015-06-14
17529,1,2015-12-16
17530,1,2015-11-02
17531,1,2007-04-26
17532,1,2007-03-24
17534,1,2008-10-23
17539,1,2006-03-14
17541,1,2015-03-29
17543,1,2015-10-26
17545,1,2015-09-11
17548,1,2015-12-17
17556,1,2016-01-19
17557,1,2006-01-12
17559,1,2015-02-17
17562,1,2016-01-27
17565,1,2016-01-12
17569,1,2016-01-28
17570,1,2015-07-22
17573,1,2006-01-12
17576,1,2015-11-16
17577,1,2014-10-27
17579,1,2015-03-23
17580,1,2014-04-12
17581,1,2014-04-12
17582,1,2014-12-21
17583,1,2015-04-02
17585,1,2006-01-13
17593,1,2015-11-09
17596,1,2006-01-13
17597,1,2014-11-14
17602,1,2009-06-16
17604,1,2016-01-04
17615,1,2016-01-03
17616,1,2006-01-14
17619,1,2015-07-15
17620,1,2008-12-21
17622,1,2015-06-06
17624,1,2006-01-15
17625,1,2007-03-24
17626,1,2016-01-20
17630,1,2015-09-11
17631,1,2015-02-21
